refSeqname	GeneName	pos	.Lgr5+_FPKM	Lgr5-_FPKM
NM_022884	Bhmt2	chr13:94426051-94444257	0	0
NM_009321	Tbca	chr13:95558897-95612854	6.89283	6.51841
NM_011021	Otp	chr13:95645581-95653636	0	0
NM_172590	Wdr41	chr13:95746302-95793269	12.9003	6.77811
NM_028106	Zbed3	chr13:96095191-96107796	18.1022	2.32395
NR_035461	Mir1940	chr13:96095191-96107796	0	0
NR_034043	Snora47	chr13:96095191-96107796	0	0
NM_025630	Aggf1	chr13:96120671-96145289	9.47214	6.01149
NM_001081159	S100z	chr13:96247255-96248610	0	0
NM_007974	F2rl1	chr13:96281683-96295195	29.1894	27.6636
NM_010169	F2r	chr13:96371743-96388388	0.464943	0
NM_026173	Poc5	chr13:97158248-97185542	2.10847	0.724623
NM_001042714	Ankdd1b	chr13:97186088-97241115	0.924463	0.623851
NM_008255	Hmgcr	chr13:97418918-97440891	8.15393	1.51221
NM_001166065	Gcnt4	chr13:97694643-97720869	9.0921	23.3161
NM_025585	1700029F12Rik	chr13:97791818-97804317	0	0
NM_001080777	1700029F12Rik	chr13:97791818-97804317	0	0
NM_001146045	Fam169a	chr13:97837241-97907881	0	0
NM_001100458	Fam169a	chr13:97837241-97907881	0	0
NM_021552	Nsa2	chr13:97837241-97907881	4.9238	7.30188
NM_010422	Hexb	chr13:97907891-97968312	7.96708	40.9816
NM_007930	Enc1	chr13:98011059-98022995	4.41887	2.12741
NM_178918	Utp15	chr13:99016799-99032947	8.22258	3.07814
NM_023472	Ankra2	chr13:99033196-99043868	2.22379	1.17078
NM_145455	Btf3	chr13:99079851-99086961	0.873282	2.41681
NM_001170540	Btf3	chr13:99079851-99086961	83.4173	50.6788
NM_008242	Foxd1	chr13:99124199-99126660	0	0
NM_026685	Tmem174	chr13:99404932-99407365	0	0
NM_001025606	Tmem171	chr13:99456192-99464786	69.2628	31.3427
NM_172591	Fcho2	chr13:99493360-99585404	10.6109	19.7622
NM_027064	1700024P04Rik	chr13:99754044-99754520	0	0
NM_026873	Ptcd2	chr13:100089603-100114633	3.02493	3.69442
NR_015515	6430562O15Rik	chr13:100114740-100185516	1.51533	0
NM_001081493	Cartpt	chr13:100668438-100670638	0	0
NM_013732	Cartpt	chr13:100668438-100670638	0	0
NM_030026	Mccc2	chr13:100718486-100785594	3.64284	3.05006
NM_011353	Serf1	chr13:100877973-100884188	10.3794	8.96569
NM_011420	Smn1	chr13:100894809-100907653	36.3616	7.1228
NM_010870	Naip5	chr13:100981694-101017291	13.5707	27.5795
NM_022011	Gtf2h2	chr13:101238531-101262564	0.988756	4.02973
NM_178410	Marveld2	chr13:101365911-101386926	0.791765	1.94323
NM_001038602	Marveld2	chr13:101365911-101386926	9.2518	4.58564
NM_001044371	Rad17	chr13:101387118-101421014	0.329132	0.71682
NM_011233	Rad17	chr13:101387118-101421014	0.180755	0.213304
NM_027139	Taf9	chr13:101421297-101436368	34.0909	22.4286
NM_027592	Taf9	chr13:101421297-101436368	2.13809	2.09944
NM_001015889	Taf9	chr13:101421297-101436368	5.96866	0.306639
NM_009874	Cdk7	chr13:101439435-101500897	1.4255	1.51659
NM_001190264	Mrps36	chr13:101505894-101514614	1.90113	7.81916
NM_025369	Mrps36	chr13:101505894-101514614	1.54758	0.651636
NM_021886	Cenph	chr13:101529640-101545854	0	1.74628
NM_172301	Ccnb1	chr13:101548693-101556441	3.45312	2.89369
NM_001024955	Pik3r1	chr13:102450717-102538172	0.271483	0.0197475
NM_008533	Cd180	chr13:103483637-103496711	0	15.9824
NM_172592	Srek1	chr13:104531694-104554662	7.80042	8.65391
NM_001005868	Erbb2ip	chr13:104608865-104710594	19.6908	38.1927
NM_021563	Erbb2ip	chr13:104608865-104710594	1.25494	2.15572
NM_144838	Sgtb	chr13:104899869-104931521	0.805676	0
NM_001093759	2410002O22Rik	chr13:104932232-104968546	0.0526126	0.060326
NM_001093760	2410002O22Rik	chr13:104932232-104968546	2.83666	2.72989
NM_025879	2410002O22Rik	chr13:104932232-104968546	0.0466924	1.85753
NR_003546	2410002O22Rik	chr13:104932232-104968546	0.294919	2.49805
NM_172807	Ppwd1	chr13:104995201-105018924	1.79357	1.35783
NM_181061	Cenpk	chr13:105019034-105039697	0.0372794	0
NM_021790	Cenpk	chr13:105019034-105039697	1.69084	0
NM_026075	Srek1ip1	chr13:105607318-105628739	5.61692	11.1201
NM_008308	Htr1a	chr13:106233772-106238213	0	0
NM_001145779	Kif2a	chr13:107750664-107812194	9.78925	12.2021
NM_008442	Kif2a	chr13:107750664-107812194	0.271227	0.316595
NR_015471	3830408C21Rik	chr13:107812649-107823598	1.09068	0
NM_001048250	2810008M24Rik	chr13:108834667-108839340	1.87515	2.64376
NM_028042	Ercc8	chr13:108948931-108985175	1.22435	0
NM_178683	Depdc1b	chr13:109106530-109179751	1.52239	0
NR_030644	Mir582	chr13:109444370-110746177	0	0
NR_035442	Mir1904	chr13:109444370-110746177	0	0
NM_177713	Gapt	chr13:111142822-111147380	0	4.59447
NM_152804	Plk2	chr13:111185251-111191051	1.37204	0
NM_175497	Actbl2	chr13:112045220-112047957	0	0
NM_001122963	Gpbp1	chr13:112215887-112280249	0.12878	11.5622
NM_028487	Gpbp1	chr13:112215887-112280249	9.38089	2.25226
NM_172593	Mier3	chr13:112476385-112508802	2.43988	2.70748
NM_010560	Il6st	chr13:113254277-113297068	8.21132	5.1222
NM_139299	Il31ra	chr13:113313015-113370870	0	0
NM_001145885	Ddx4	chr13:113388540-113442518	0	0
NM_010029	Ddx4	chr13:113388540-113442518	0	0
NM_028151	Skiv2l2	chr13:113657987-113717588	9.45464	3.82177
NM_172594	Dhx29	chr13:113718000-113759395	4.59624	1.65355
NM_001081062	Ccno	chr13:113778009-113780986	0	0
NM_001037914	Gm6320	chr13:113784075-113790602	0	0
NR_030452	Mir449c	chr13:113826190-113826299	0	0
NR_030602	Mir449b	chr13:113827626-113827706	0	0
NR_029961	Mir449a	chr13:113827741-113827832	0	0
NM_027127	Gpx8	chr13:113832970-113836596	0	0
NM_010370	Gzma	chr13:113884034-113891189	0	86.489
NM_008196	Gzmk	chr13:113962081-113971105	0	0
NM_023612	Esm1	chr13:113999866-114008312	0	0
NM_130796	Snx18	chr13:114382386-114408772	4.73094	4.38156
NM_019960	Hspb3	chr13:114453103-114453884	0	0
NM_008046	Fst	chr13:115242469-115248938	0	0
NM_001113374	Mocs2	chr13:115608444-115619628	2.49544	2.89553
NM_001113375	Mocs2	chr13:115608444-115619628	0.494473	0.175104
NM_013826	Mocs2	chr13:115608444-115619628	6.20889	2.10319
NM_008396	Itga2	chr13:115626119-115722249	7.26857	4.66641
NM_134058	Pelo	chr13:115748288-115892172	0.973297	0
NM_021459	Isl1	chr13:117088477-117099896	1.37237	0
NM_010330	Emb	chr13:118009379-118063222	0	5.21342
NM_021556	Mrps30	chr13:119168916-119176059	11.2152	1.04893
NM_001079849	Paip1	chr13:120217406-120249127	4.35354	4.57458
NM_145457	Paip1	chr13:120217406-120249127	0.0389314	0.0332166
NM_001113550	4833420G17Rik	chr13:120251565-120274924	5.16803	2.25411
NM_026127	4833420G17Rik	chr13:120251565-120274924	0.0655599	0.0420364
NR_027974	3110070M22Rik	chr13:120276063-120284312	0	0
NM_001039244	Gm7120	chr13:120276063-120284312	0.134096	0.346147
NM_001177666	Gm7120	chr13:120276063-120284312	6.80837	1.61137
NM_026142	3632451O06Rik	chr14:50301693-50403042	0.466354	0
NM_013518	Fgf9	chr14:58691522-58731557	0	0.356173
NM_027581	Lrrc63	chr14:75484109-75530690	0	0
NM_001079844	Gpc6	chr14:117324536-118378751	0	0
NM_011821	Gpc6	chr14:117324536-118378751	0	0
NM_028934	4930452B06Rik	chr14:9263685-9498804	0	0
NM_010210	Fhit	chr14:10382607-11994546	8.90616	14.7491
NM_008981	Ptprg	chr14:12386066-13074553	3.2566	1.75347
NM_001042617	Cadps	chr14:13205076-13655593	0	0.34727
NM_012061	Cadps	chr14:13205076-13655593	0	0.311445
NM_001195229	Nek10	chr14:15653328-15839207	0	0
NM_021542	Kcnk5	chr14:20959279-21001004	13.7374	16.76
NM_134079	Adk	chr14:21871854-22267768	5.27037	9.41567
NM_028275	1700112E06Rik	chr14:22838933-23913793	0	0
NM_032008	Slmap	chr14:27232660-27353226	7.99175	10.3855
NM_177111	Ccdc66	chr14:28242032-28321646	1.93557	1.37888
NM_009785	Cacna2d3	chr14:29718128-30535050	0	0
NM_008166	Grid1	chr14:35633321-36394301	0	0
NM_028407	Gcap14	chr14:37688121-37781950	2.91674	12.3134
NM_027045	Gcap14	chr14:37688121-37781950	4.14309	14.1535
NM_001190187	Nrg3	chr14:39182136-40286376	0	0
NM_001190188	Nrg3	chr14:39182136-40286376	0	0
NM_008734	Nrg3	chr14:39182136-40286376	0	0
NM_146054	Fermt2	chr14:46078466-46149740	0	1.46722
NM_194347	AY358078	chr14:52419720-52446034	2.967	1.08546
NM_001164171	Myh6	chr14:55560757-55585444	0	0
NM_010856	Myh6	chr14:55560757-55585444	0	0
NM_016975	Gja3	chr14:57654496-57676782	0	0
NM_011892	Sgcg	chr14:61757293-61877327	0	0
NM_026322	Msra	chr14:64741461-65074740	71.5528	31.4841
NM_028560	Pebp4	chr14:70240226-70459693	0	0
NM_008115	Gfra2	chr14:71289936-71379645	0	0
NM_172813	Enox1	chr14:77556622-78121214	0	0
NM_025427	1190002H23Rik	chr14:79688556-79701442	8.63974	2.0502
NM_001013753	Pcdh17	chr14:84843369-84936867	0	0
NM_001038610	Dach1	chr14:98186065-98568762	12.5286	1.24667
NM_007826	Dach1	chr14:98186065-98568762	3.63375	1.1688
NM_029320	Pibf1	chr14:99475852-99653712	1.58968	0.578294
NM_175499	Slitrk6	chr14:111147799-111154371	0.539767	2.10767
NM_175500	Gpc5	chr14:115491436-116924414	0	0
NM_015820	Hs6st3	chr14:119537486-120269037	0	0
NM_134082	Farp1	chr14:121434795-121682948	36.6291	5.37752
NM_029556	Clybl	chr14:122580915-122850368	21.6226	7.00927
NM_177393	Nalcn	chr14:123675862-124026366	0	0
NM_207667	Fgf14	chr14:124377512-125076349	0	0.0203166
NR_033121	Gm8348	chr14:3518337-3539580	0	0
NR_033388	Gm3002	chr14:3920623-3936392	0	0
NR_038059	1700110I01Rik	chr14:3262412-3305842	0	0
NM_134080	Flnb	chr14:8650470-8784101	39.84	32.6313
NM_025938	Rpp14	chr14:8912826-8924360	2.55158	1.55033
NM_177813	Gm5087	chr14:13989901-14117152	0	0
NM_028052	Synpr	chr14:14117293-14447983	0	0
NM_001163032	Synpr	chr14:14117293-14447983	0	0
NM_001033270	Slc4a7	chr14:15535538-15632457	2.44762	5.15491
NM_146052	Lrrc3b	chr14:16190030-16271501	0	0
NM_011243	Rarb	chr14:17263353-17407724	0	0
NM_001113417	Thrb	chr14:18493473-18870602	13.2683	5.72073
NM_009455	Ube2e1	chr14:19103655-19164358	6.29853	3.01647
NM_144839	Ube2e2	chr14:19406090-19726141	3.04925	5.51329
NM_008695	Nid2	chr14:20570478-20643045	3.52112	0.73444
NM_001038637	Gng2	chr14:20691780-20796471	0	4.57972
NM_010315	Gng2	chr14:20691780-20796471	0	0.00889019
NM_001163638	Ttc18	chr14:21213411-21271447	0	0
NM_001163639	Ttc18	chr14:21213411-21271447	0	0
NM_029698	Ttc18	chr14:21213411-21271447	0	0
NM_008914	Ppp3cb	chr14:21318535-21437576	19.4496	30.4368
NM_001168273	Sec24c	chr14:21493542-21514072	0.245854	0.00439625
NM_172596	Sec24c	chr14:21493542-21514072	58.5261	43.0447
NM_009502	Vcl	chr14:21748654-21852895	22.3961	13.9854
NM_145459	Zfp503	chr14:22803183-22808823	14.1923	2.72742
NM_001205241	Myst4	chr14:22318991-22491700	12.3801	11.1777
NM_017479	Myst4	chr14:22318991-22491700	0.000591221	0.0287479
NM_010610	Kcnma1	chr14:24117982-24823427	0.402069	0
NM_001163513	Dlg5	chr14:24953174-25065142	14.9092	0.0207973
NM_027726	Dlg5	chr14:24953174-25065142	5.04803	6.61586
NM_001081247	Polr3a	chr14:25267915-25306268	5.96824	2.1512
NM_207229	Plac9	chr14:26987272-27001759	0	0
NM_183208	Zmiz1	chr14:26278670-26486233	56.4289	60.4824
NM_134437	Il17rd	chr14:27852186-27920472	0.73794	0.383055
NM_027871	Arhgef3	chr14:28051224-28217090	2.13428	9.0009
NM_177814	Erc2	chr14:28435627-29291723	0	0
NM_027493	Actr8	chr14:30791522-30806407	7.41788	4.20579
NM_001083616	Cacna1d	chr14:30822185-31340242	0.0665083	1.53E-09
NM_028981	Cacna1d	chr14:30822185-31340242	0.0297088	2.48638
NM_133761	Dcp1a	chr14:30822185-31340242	3.8232	6.69154
NM_019460	Sfmbt1	chr14:31528034-31635907	0.865311	0.112443
NM_001166531	Sfmbt1	chr14:31528034-31635907	0.589778	0.0955297
NM_001166532	Sfmbt1	chr14:31528034-31635907	1.87471	1.89066
NM_001081251	Pbrm1	chr14:31832323-31934778	18.8244	8.18179
NM_138672	Stab1	chr14:31948038-31981827	0	1.63387
NM_001033668	Dnahc1	chr14:32073560-32137082	0	0
NM_011894	Sh3bp5	chr14:32187149-32249219	0.675268	13.4589
NM_009937	Colq	chr14:32336269-32390569	0	0
NM_001024604	Ankrd28	chr14:32513200-32643601	9.53594	13.0865
NM_145460	Oxnad1	chr14:32898913-32916389	4.81954	0
NM_011960	Parg	chr14:33015156-33110735	7.57347	4.65273
NM_001001796	Prrxl1	chr14:33413112-33462432	0	0
NM_178791	E130203B14Rik	chr14:33669941-33752675	0	0
NM_001146022	Wdfy4	chr14:33772732-33998252	0	4.64981
NM_001146021	Lrrc18	chr14:33772732-33998252	0	0
NM_026253	Lrrc18	chr14:33772732-33998252	0	1.38717
NM_153800	Arhgap22	chr14:34030008-34183122	0	0
NM_016700	Mapk8	chr14:34191083-34260344	2.73057	6.23792
NM_008133	Glud1	chr14:35123912-35158219	18.895	21.5084
NM_009758	Bmpr1a	chr14:35224253-35315732	12.0313	13.4567
NM_001039074	Ldb3	chr14:35339884-35401867	0.260703	0.148665
NM_001039071	Ldb3	chr14:35339884-35401867	0.184623	17.7958
NM_001039072	Ldb3	chr14:35339884-35401867	0.366397	4.95461
NM_001039073	Ldb3	chr14:35339884-35401867	0.19574	3.34E-05
NM_011918	Ldb3	chr14:35339884-35401867	0.661668	8.47E-06
NM_001039075	Ldb3	chr14:35339884-35401867	0.658518	11.0628
NM_001039076	Ldb3	chr14:35339884-35401867	0.596351	2.29E-05
NM_001004436	Wapal	chr14:35487113-35559403	6.84573	4.23772
NM_177816	Sh2d4b	chr14:41629156-41706254	0	0
NM_027464	5730469M10Rik	chr14:41807028-41827064	53.0814	296.085
NM_008964	Ptger2	chr14:45607785-45623495	0	0.651866
NM_027518	Gpr137c	chr14:45839391-45900651	0	0
NM_019425	Gnpnat1	chr14:45970860-46008471	1.62249	2.55099
NM_001039106	Ddhd1	chr14:46212848-46277818	3.0479	4.52519
NM_001042719	Ddhd1	chr14:46212848-46277818	2.74953	0.0210722
NM_176845	Ddhd1	chr14:46212848-46277818	1.12129	5.28342
NM_001037221	Samd4	chr14:47502639-47725492	0	0
NM_028966	Samd4	chr14:47502639-47725492	0	0
NM_001163433	Samd4	chr14:47502639-47725492	0	0
NM_001146085	Fbxo34	chr14:48092235-48151637	2.86116	1.49492
NM_001146086	Fbxo34	chr14:48092235-48151637	0.179332	0.341517
NM_030236	Fbxo34	chr14:48092235-48151637	0.0950118	0.00556816
NR_027414	Fbxo34	chr14:48092235-48151637	1.96893	0.010109
NM_033602	Peli2	chr14:48740543-48880558	2.73598	1.25853
NM_207214	Exoc5	chr14:49631818-49707398	1.5383	4.69592
NM_001081430	Naa30	chr14:49791901-49810706	1.02276	4.72213
NM_029238	Slc35f4	chr14:49918194-50145512	0	0
NM_001166651	Klhl33	chr14:51511063-51512930	0.893498	0
NM_011686	Vmn2r88	chr14:52030675-52038557	0	0
NM_201637	Chd8	chr14:52817825-52857247	20.4145	8.78965
NM_020513	Olfr1508	chr14:53082395-53087136	0	0
NM_001039198	Zfhx2	chr14:55680495-55710885	9.07502	4.98908
NM_030686	Dhrs4	chr14:56097594-56109177	31.0731	11.1934
NM_001037938	Dhrs4	chr14:56097594-56109177	33.3837	13.5248
NM_026819	Dhrs1	chr14:56357856-56364521	38.4298	272.464
NM_001040072	Nynrin	chr14:56472951-56493573	6.22703	1.10697
NM_001014996	Cenpj	chr14:57145597-57190683	0.786899	0.437096
NM_001145978	Parp4	chr14:57194455-57278635	4.7749	8.27645
NM_144842	Zmym5	chr14:57409424-57430553	4.69599	9.47992
NM_029498	Zmym2	chr14:57506631-57581416	7.77373	6.00853
NM_030004	Cryl1	chr14:57893870-58017320	29.4957	46.8439
NM_009376	Ift88	chr14:58042907-58136773	0.996658	1.25374
NM_015771	Lats2	chr14:58308498-58364960	0.782211	4.28262
NM_029492	Zdhhc20	chr14:58451538-58509099	4.6167	10.0872
NM_028643	Efha1	chr14:58535116-58618099	10.7504	13.6749
NM_172603	Phf11	chr14:59895749-59916359	0	0.34801
NM_001081024	Setdb2	chr14:60020847-60059714	2.40284	1.22581
NM_026908	Cab39l	chr14:60059817-60167740	5.6218	6.51556
NM_015803	Atp8a2	chr14:60266577-60705671	5.327	2.86514
NM_001033272	Spata13	chr14:61253565-61383393	20.3552	6.52065
NM_027436	Mipep	chr14:61403402-61522450	6.5713	1.15704
NM_001164155	Tnfrsf19	chr14:61582670-61665692	4.05881	0.0969174
NM_013869	Tnfrsf19	chr14:61582670-61665692	1.35056	0.440177
NM_008466	Kpna3	chr14:61984022-62058784	7.93891	8.45589
NR_028264	Dleu2	chr14:62217062-62301210	0.708745	0.347622
NM_001204340	Gucy1b2	chr14:63011506-63075126	0	0
NM_172810	Gucy1b2	chr14:63011506-63075126	0	0
NM_001199945	Serpine3	chr14:63282503-63379949	0	0
NM_008715	Ints6	chr14:63282503-63379949	1.9569	1.37876
NM_175546	Wdfy2	chr14:63456526-63575723	0	0.719749
NM_008092	Gata4	chr14:63817751-63864097	78.9616	37.4381
NM_173393	Xkr6	chr14:64225366-64439247	0	0
NM_028228	Pinx1	chr14:64479148-64538696	10.5711	1.21005
NM_146246	Rp1l1	chr14:64611267-64652343	0	0
NM_001081177	Kif13b	chr14:65271367-65425133	4.54826	4.17275
NM_177338	Hmbox1	chr14:65441054-65568684	18.3828	13.6828
NM_015795	Fbxo16	chr14:65885537-65940339	0	0
NM_028811	Elp3	chr14:66149292-66211847	16.6229	3.33534
NM_001168318	Scara5	chr14:66285239-66383663	0	0
NM_028903	Scara5	chr14:66285239-66383663	0	0
NM_007940	Ephx2	chr14:66703213-66743337	7.67695	52.8521
NM_001162365	Ptk2b	chr14:66772093-66899889	0.0463672	0.029824
NM_172498	Ptk2b	chr14:66772093-66899889	0.548335	0.249279
NM_019675	Stmn4	chr14:66963211-66980517	0	0
NM_001205188	Ppp2r2a	chr14:67632892-67691308	0.0371145	0.010012
NM_028032	Ppp2r2a	chr14:67632892-67691308	4.67343	6.6472
NM_010095	Ebf2	chr14:67852128-68048604	0	0
NM_177780	Dock5	chr14:68369984-68551629	9.29192	6.4707
NM_026331	Slc25a37	chr14:69859907-69903160	16.05	43.3411
NM_134078	Chmp7	chr14:70116785-70132377	5.75598	7.63949
NM_021328	Bin3	chr14:70499951-70553598	7.45869	6.94547
NM_008915	Ppp3cc	chr14:70617704-70689256	0	5.7263
NM_021308	Piwil2	chr14:70772286-70828901	0.697774	1.43939
NM_009755	Bmp1	chr14:70874361-70920067	2.01836	7.18853
NR_033241	Bmp1	chr14:70874361-70920067	0.698133	0.692573
NM_008004	Fgf17	chr14:71036011-71042075	0	0
NM_207636	Fndc3a	chr14:72937759-73109810	8.64991	16.8781
NM_009029	Rb1	chr14:73595308-73725598	5.48679	16.6318
NM_172527	Nudt15	chr14:73919670-73948049	1.21515	0
NM_172812	Htr2a	chr14:75040646-75106666	0	0
NM_001033439	Lrch1	chr14:75154479-75347684	16.4089	6.44372
NM_008879	Lcp1	chr14:75536231-75630610	5.1885	58.9624
NM_001128093	Siah3	chr14:75855788-75925948	0	0
NM_177381	Cog3	chr14:76102157-76154300	4.03756	3.00575
NM_001160326	Serp2	chr14:76932618-76956696	0	0
NR_027699	Serp2	chr14:76932618-76956696	0	0
NM_175369	Ccdc122	chr14:77436578-77512011	0.754182	0
NM_025384	Dnajc15	chr14:78226023-78274724	8.28146	4.18123
NM_029495	Epsti1	chr14:78304045-78402463	4.93589	16.7972
NM_001164503	Akap11	chr14:78892052-78936667	9.55385	9.18533
NM_001081336	Dgkh	chr14:78969415-79124896	0.320961	1.09015
NM_173758	1300010F03Rik	chr14:79248984-79602117	2.35034	2.48757
NM_027906	1300010F03Rik	chr14:79248984-79602117	21.2742	25.8077
NM_145960	Mtrf1	chr14:79797578-79823457	0	2.76054
NM_007920	Elf1	chr14:79859743-79982283	8.16758	14.8777
NM_019670	Diap3	chr14:87056129-87540921	1.23338	0.469809
NM_172605	Tdrd3	chr14:87816389-87945315	5.3784	4.18172
NM_178685	Pcdh20	chr14:88864553-88871203	0	0
NM_001081377	Pcdh9	chr14:93412919-94287951	0	1.24822
NM_053105	Klhl1	chr14:96504483-96918253	0	0
NM_028315	Dis3	chr14:99475852-99653712	12.7363	4.21134
NM_010636	Klf12	chr14:100269861-100549015	0.906826	0
NM_001081278	Tbc1d4	chr14:101841576-102008408	2.78287	0.465984
NM_201529	Lmo7	chr14:102129144-102333910	10.8125	17.3768
NM_207215	Mycbp2	chr14:103512627-103746017	8.72418	8.22993
NM_022886	Scel	chr14:103912557-104012563	0	0
NM_198014	Slain1	chr14:104049459-104104016	7.90489	4.27968
NR_015593	D130009I18Rik	chr14:105038363-105366000	0	0
NM_001163675	Abcc4	chr14:118881913-119105441	0.0678521	0.00676381
NM_001033336	Abcc4	chr14:118881913-119105441	0.140403	0.12222
NM_001163676	Abcc4	chr14:118881913-119105441	0.543669	0.377061
NM_025943	Dzip1	chr14:119274741-119322389	0	0
NM_001081252	Uggt2	chr14:119384206-119498656	0.252663	0
NM_175341	Mbnl2	chr14:120674890-120830920	16.0939	13.0725
NM_207515	Mbnl2	chr14:120674890-120830920	5.60581	13.9879
NM_145465	Stk24	chr14:121685562-121778452	28.4697	30.624
NM_053079	Slc15a1	chr14:121858842-121904476	0.777698	20.0041
NM_001081039	Dock9	chr14:121941260-122196956	8.26457	2.9014
NM_001128307	Dock9	chr14:121941260-122196956	0.330447	0.0277717
NM_001128308	Dock9	chr14:121941260-122196956	0.0212071	0.117863
NM_134074	Dock9	chr14:121941260-122196956	1.54717	1.71576
NM_026861	Ubac2	chr14:122277827-122420257	6.40346	5.70591
NM_080556	Tm9sf2	chr14:122506303-122558825	20.1921	28.2078
NR_033326	Gm5089	chr14:122580915-122850368	0	0
NM_144844	Pcca	chr14:122933549-123289166	5.76709	0.862884
NM_028651	Tmtc4	chr14:123318196-123382483	2.82394	1.09433
NM_145467	Itgbl1	chr14:124059361-124373301	0	0
NM_010201	Fgf14	chr14:124377512-125076349	0	1.33895
NM_001177715	Gm2897	chr14:3049285-3077025	0.148187	0
NM_001177714	Gm2897	chr14:3049285-3077025	0.0217088	0
NM_177135	D830030K20Rik	chr14:3224445-3234357	0	0
NM_029288	Gm1973	chr14:3500819-3509260	0	0
NR_033117	Gm3020	.	.	.
NR_038059	1700110I01Rik	chr14:3262412-3305842	0	0
NM_029288	Gm1973	chr14:3500819-3509260	0	0
NR_033117	Gm3020	.	.	.
NR_033121	Gm8348	chr14:3518337-3539580	0	0
NR_038059	1700110I01Rik	chr14:3262412-3305842	0	0
NM_001029930	ENSMUSG00000068790	chr14:4126976-4144402	0	0
NM_175393	4930555G01Rik	chr14:5153653-5162268	0	0
NM_001205306	Gm3383	chr14:5541919-5551837	0	0
NM_001205306	Gm3383	chr14:5541919-5551837	0	0
NM_001205306	Gm3383	chr14:5541919-5551837	0	0
NM_001205306	Gm3383	chr14:5541919-5551837	0	0
NM_029288	Gm1973	chr14:3500819-3509260	0	0
NR_033117	Gm3020	.	.	.
NR_033121	Gm8348	chr14:3518337-3539580	0	0
NM_001164727	Gm10406	chr14:7838628-7859963	0	0
NM_001024712	Gm3696	chr14:7915538-7937971	0.0123972	0
NM_001025085	Gm5797	chr14:8156501-8164909	0	0
NR_015568	4933406F09Rik	chr14:8244986-8255199	0	0
NM_007870	Dnase1l3	chr14:8797703-8826696	0	18.5914
NM_025341	Abhd6	chr14:8835415-8889069	3.96653	14.4777
NM_145458	Pxk	chr14:8930726-8997625	15.5809	37.7915
NM_178279	Pxk	chr14:8930726-8997625	0.206288	2.78213
NM_024221	Pdhb	chr14:8998504-9005506	9.92465	4.96381
NM_027782	Kctd6	chr14:9046661-9056083	4.73272	6.71253
NM_001161667	Acox2	chr14:9058024-9091533	0	6.03995
NM_053115	Acox2	chr14:9058024-9091533	0	0.0731895
NM_183187	Fam107a	chr14:9128791-9142290	0	0
NM_146050	Oit1	chr14:9181461-9211277	2.41743	6.03246
NR_030680	Gm3833	chr14:10382607-11994546	0	0
NM_146051	3830406C13Rik	chr14:13116722-13135745	0.546417	2.92422
NM_178141	3830406C13Rik	chr14:13116722-13135745	1.88508	2.06757
NM_080433	Fezf2	chr14:13174405-13178379	0	0
NM_177624	Sntn	chr14:14503389-14515662	0	0
NM_025435	Thoc7	chr14:14781527-14793739	10.9232	4.25337
NM_001013578	Thoc7	chr14:14781527-14793739	5.9032	0.055151
NM_139227	Atxn7	chr14:14845004-14939815	7.35061	10.1677
NM_025550	Psmd6	chr14:14944698-14953418	2.32963	8.29654
NM_146392	Olfr720	chr14:15007643-15008594	0	0
NM_147027	Olfr31	chr14:15160626-15161580	0	0
NM_008369	Il3ra	chr14:15179008-15188004	2.53432	1.899
NM_027695	Oxsm	chr14:17071172-17144440	5.31639	9.24703
NM_021504	Ngly1	chr14:17071172-17144440	3.77142	7.66852
NM_009409	Top2b	chr14:17197719-17263301	8.12482	11.7154
NM_009380	Thrb	chr14:18493473-18870602	2.08217	0.0323883
NM_011584	Nr1d2	chr14:19036569-19071620	1.75153	1.88334
NM_025586	Rpl15	chr14:19100336-19103500	3.72746	2.71106
NM_023526	Nkiras1	chr14:19103655-19164358	0.118639	3.07305
NM_001024706	Gm5458	chr14:20413359-20421809	0	0
NM_026528	2700060E02Rik	chr14:20570478-20643045	8.76753	8.94855
